"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"C3","PE4","I/O","","","SYS_TRACED1","","","","","SPI4_NSS","SAI1_FS_A","","","","DFSDM1_DATIN3","","FMC_A20","DCMI_D4","LTDC_B0"
"C4","PE1","I/O","","","","","","LPTIM1_IN2","","","","","UART8_TX","","","","FMC_NBL1","DCMI_D3",""
"C5","PB5","I/O","","","","UART5_RX","TIM3_CH2","","I2C1_SMBA","I2S1_SD/SPI1_MOSI","I2S3_SD/SPI3_MOSI","","SPI6_MOSI","CAN2_RX","USB_OTG_HS_ULPI_D7","ETH_PPS_OUT","FMC_SDCKE1","DCMI_D10","LTDC_G7"
"C6","PD6","I/O","","","","","","DFSDM1_CKIN4","","I2S3_SD/SPI3_MOSI","SAI1_SD_A","USART2_RX","","","DFSDM1_DATIN1","SDMMC2_CK","FMC_NWAIT","DCMI_D10","LTDC_B2"
"C7","PD3","I/O","","","","","","DFSDM1_CKOUT","","I2S2_CK/SPI2_SCK","DFSDM1_DATIN0","USART2_CTS","","","","","FMC_CLK","DCMI_D5","LTDC_G7"
"C8","PC12","I/O","","","SYS_TRACED3","","","","","","I2S3_SD/SPI3_MOSI","USART3_CK","UART5_TX","","","","SDMMC1_CK","DCMI_D9",""
"C9","PA9","I/O","","","","TIM1_CH2","","","I2C3_SMBA","I2S2_CK/SPI2_SCK","","USART1_TX","","","","","","DCMI_D0","LTDC_R5"
"C10","PA11","I/O","","","","TIM1_CH4","","","","I2S2_WS/SPI2_NSS","UART4_RX","USART1_CTS","","CAN1_RX","USB_OTG_FS_DM","","","","LTDC_R4"
"D1","PH1/OSC_OUT","I/O","","","","","","","","","","","","","","","","",""
"D2","VDD","Power","","","","","","","","","","","","","","","","",""
"D3","PE5","I/O","","","SYS_TRACED2","","","TIM9_CH1","","SPI4_MISO","SAI1_SCK_A","","","","DFSDM1_CKIN3","","FMC_A21","DCMI_D6","LTDC_G0"
"D4","PE0","I/O","","","","","TIM4_ETR","LPTIM1_ETR","","","","","UART8_RX","","SAI2_MCLK_A","","FMC_NBL0","DCMI_D2",""
"D5","BOOT0","Boot","","","","","","","","","","","","","","","","",""
"D6","PD7","I/O","","","","","","DFSDM1_DATIN4","","I2S1_SD/SPI1_MOSI","DFSDM1_CKIN1","USART2_CK","SPDIFRX_IN0","","","SDMMC2_CMD","FMC_NE1","",""
"D7","PD4","I/O","","","","","","","","","DFSDM1_CKIN0","USART2_DE/USART2_RTS","","","","","FMC_NOE","",""
"D8","PD0","I/O","","","","","","DFSDM1_CKIN6","","","DFSDM1_DATIN7","","UART4_RX","CAN1_RX","","","FMC_D2/FMC_DA2","",""
"D9","PA8","I/O","","","RCC_MCO_1","TIM1_CH1","","TIM8_BKIN2","I2C3_SCL","","","USART1_CK","","","USB_OTG_FS_SOF","CAN3_RX","UART7_RX","LTDC_B3","LTDC_R6"
"D10","PA10","I/O","","","","TIM1_CH3","","","","","","USART1_RX","","LTDC_B4","USB_OTG_FS_ID","","MDIOS_MDIO","DCMI_D1","LTDC_B1"
"E1","NRST","Reset","","","","","","","","","","","","","","","","",""
"E2","PC2","I/O","","","","","","DFSDM1_CKIN1","","SPI2_MISO","DFSDM1_CKOUT","","","","USB_OTG_HS_ULPI_DIR","ETH_TXD2","FMC_SDNE0","",""
"E3","PE6","I/O","","","SYS_TRACED3","TIM1_BKIN2","","TIM9_CH2","","SPI4_MOSI","SAI1_SD_A","","","","SAI2_MCLK_B","","FMC_A22","DCMI_D7","LTDC_G1"
"E4","VSS","Power","","","","","","","","","","","","","","","","",""
"E5","VSS","Power","","","","","","","","","","","","","","","","",""
"E6","BYPASS_REG","Reset","","","","","","","","","","","","","","","","",""
"E7","VCAP_2","Power","","","","","","","","","","","","","","","","",""
"E8","PD1","I/O","","","","","","DFSDM1_DATIN6","","","DFSDM1_CKIN7","","UART4_TX","CAN1_TX","","","FMC_D3/FMC_DA3","",""
"E9","PC9","I/O","","","RCC_MCO_2","","TIM3_CH4","TIM8_CH4","I2C3_SDA","I2S_CKIN","","UART5_CTS","","QUADSPI_BK1_IO0","LTDC_G3","","SDMMC1_D1","DCMI_D3","LTDC_B2"
"E10","PC7","I/O","","","","","TIM3_CH2","TIM8_CH2","","","I2S3_MCK","DFSDM1_DATIN3","USART6_RX","FMC_NE1","SDMMC2_D7","","SDMMC1_D7","DCMI_D1","LTDC_G6"
"F1","PC0","I/O","","","","","","DFSDM1_CKIN0","","","DFSDM1_DATIN4","","SAI2_FS_B","","USB_OTG_HS_ULPI_STP","","FMC_SDNWE","","LTDC_R5"
"F2","PC1","I/O","","","SYS_TRACED0","","","DFSDM1_DATIN0","","I2S2_SD/SPI2_MOSI","SAI1_SD_A","","","","DFSDM1_CKIN4","ETH_MDC","MDIOS_MDC","",""
"F3","PC3","I/O","","","","","","DFSDM1_DATIN1","","I2S2_SD/SPI2_MOSI","","","","","USB_OTG_HS_ULPI_NXT","ETH_TX_CLK","FMC_SDCKE0","",""
"F4","VDD","Power","","","","","","","","","","","","","","","","",""
"F5","VDD","Power","","","","","","","","","","","","","","","","",""
"F6","VDDUSB","Power","","","","","","","","","","","","","","","","",""
"F7","PDR_ON","Reset","","","","","","","","","","","","","","","","",""
"F8","VCAP_1","Power","","","","","","","","","","","","","","","","",""
"F9","PC8","I/O","","","SYS_TRACED1","","TIM3_CH3","TIM8_CH3","","","","UART5_DE/UART5_RTS","USART6_CK","FMC_NCE/FMC_NE2","","","SDMMC1_D0","DCMI_D2",""
"F10","PC6","I/O","","","","","TIM3_CH1","TIM8_CH1","","I2S2_MCK","","DFSDM1_CKIN3","USART6_TX","FMC_NWAIT","SDMMC2_D6","","SDMMC1_D6","DCMI_D0","LTDC_HSYNC"
"G1","VSSA","Power","","","","","","","","","","","","","","","","",""
"G2","PA0/WKUP","I/O","","","","TIM2_CH1/TIM2_ETR","TIM5_CH1","TIM8_ETR","","","","USART2_CTS","UART4_TX","","SAI2_SD_B","ETH_CRS","","",""
"G3","PA4","I/O","","","","","","","","I2S1_WS/SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","SPI6_NSS","","","","USB_OTG_HS_SOF","DCMI_HSYNC","LTDC_VSYNC"
"G4","PC4","I/O","","","","","","DFSDM1_CKIN2","","I2S1_MCK","","","SPDIFRX_IN2","","","ETH_RXD0","FMC_SDNE0","",""
"G5","PB2","I/O","","","","","","","","","SAI1_SD_A","I2S3_SD/SPI3_MOSI","","QUADSPI_CLK","DFSDM1_CKIN1","","","",""
"G6","PE10","I/O","","","","TIM1_CH2N","","","","","DFSDM1_DATIN4","","UART7_CTS","","QUADSPI_BK2_IO3","","FMC_D7/FMC_DA7","",""
"G7","PE14","I/O","","","","TIM1_CH4","","","","SPI4_MOSI","","","","","SAI2_MCLK_B","","FMC_D11/FMC_DA11","","LTDC_CLK"
"G8","PD15","I/O","","","","","TIM4_CH4","","","","","","UART8_DE/UART8_RTS","","","","FMC_D1/FMC_DA1","",""
"G9","PD11","I/O","","","","","","","I2C4_SMBA","","","USART3_CTS","","QUADSPI_BK1_IO0","SAI2_SD_A","","FMC_A16/FMC_CLE","",""
"G10","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","TIM8_CH3N","USART1_RX","I2S2_SD/SPI2_MOSI","DFSDM1_CKIN2","","UART4_CTS","TIM12_CH2","SDMMC2_D1","","USB_OTG_HS_DP","",""
"H1","VDDA","Power","","","","","","","","","","","","","","","","",""
"H2","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","","","","","USART2_DE/USART2_RTS","UART4_RX","QUADSPI_BK1_IO3","SAI2_MCLK_B","ETH_REF_CLK/ETH_RX_CLK","","","LTDC_R2"
"H3","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TIM8_CH1N","","I2S1_CK/SPI1_SCK","","","SPI6_SCK","","USB_OTG_HS_ULPI_CK","","","","LTDC_R4"
"H4","PC5","I/O","","","","","","DFSDM1_DATIN2","","","","","SPDIFRX_IN3","","","ETH_RXD1","FMC_SDCKE0","",""
"H5","PE7","I/O","","","","TIM1_ETR","","","","","DFSDM1_DATIN2","","UART7_RX","","QUADSPI_BK2_IO0","","FMC_D4/FMC_DA4","",""
"H6","PE11","I/O","","","","TIM1_CH2","","","","SPI4_NSS","DFSDM1_CKIN4","","","","SAI2_SD_B","","FMC_D8/FMC_DA8","","LTDC_G3"
"H7","PE15","I/O","","","","TIM1_BKIN","","","","","","","","","","","FMC_D12/FMC_DA12","","LTDC_R7"
"H8","PD14","I/O","","","","","TIM4_CH3","","","","","","UART8_CTS","","","","FMC_D0/FMC_DA0","",""
"H9","PD10","I/O","","","","","","DFSDM1_CKOUT","","","","USART3_CK","","","","","FMC_D15/FMC_DA15","","LTDC_B3"
"H10","PB14","I/O","","","","TIM1_CH2N","","TIM8_CH2N","USART1_TX","SPI2_MISO","DFSDM1_DATIN2","USART3_DE/USART3_RTS","UART4_DE/UART4_RTS","TIM12_CH1","SDMMC2_D0","","USB_OTG_HS_DM","",""
"J1","VSS","Power","","","","","","","","","","","","","","","","",""
"J2","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","TIM9_CH1","","","","USART2_TX","SAI2_SCK_B","","","ETH_MDIO","MDIOS_MDIO","","LTDC_R1"
"J3","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","","SPI1_MISO","","","SPI6_MISO","TIM13_CH1","","","MDIOS_MDC","DCMI_PIXCLK","LTDC_G2"
"J4","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","","DFSDM1_CKOUT","","UART4_CTS","LTDC_R3","USB_OTG_HS_ULPI_D1","ETH_RXD2","","","LTDC_G1"
"J5","PE8","I/O","","","","TIM1_CH1N","","","","","DFSDM1_CKIN2","","UART7_TX","","QUADSPI_BK2_IO1","","FMC_D5/FMC_DA5","",""
"J6","PE12","I/O","","","","TIM1_CH3N","","","","SPI4_SCK","DFSDM1_DATIN5","","","","SAI2_SCK_B","","FMC_D9/FMC_DA9","","LTDC_B4"
"J7","PB10","I/O","","","","TIM2_CH3","","","I2C2_SCL","I2S2_CK/SPI2_SCK","DFSDM1_DATIN7","USART3_TX","","QUADSPI_BK1_NCS","USB_OTG_HS_ULPI_D3","ETH_RX_ER","","","LTDC_G4"
"J8","PB13","I/O","","","","TIM1_CH1N","","","","I2S2_CK/SPI2_SCK","DFSDM1_CKIN1","USART3_CTS","UART5_TX","CAN2_TX","USB_OTG_HS_ULPI_D6","ETH_TXD1","","",""
"J9","PD9","I/O","","","","","","DFSDM1_DATIN3","","","","USART3_RX","","","","","FMC_D14/FMC_DA14","",""
"J10","PD13","I/O","","","","","TIM4_CH2","LPTIM1_OUT","I2C4_SDA","","","","","QUADSPI_BK1_IO3","SAI2_SCK_A","","FMC_A18","",""
"K1","VDD","Power","","","","","","","","","","","","","","","","",""
"K2","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","TIM9_CH2","","","","USART2_RX","","LTDC_B2","USB_OTG_HS_ULPI_D0","ETH_COL","","","LTDC_B5"
"K3","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","","I2S1_SD/SPI1_MOSI","","","SPI6_MOSI","TIM14_CH1","","ETH_CRS_DV/ETH_RX_DV","FMC_SDNWE","",""
"K4","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","DFSDM1_DATIN1","","","LTDC_R6","USB_OTG_HS_ULPI_D2","ETH_RXD3","","","LTDC_G0"
"K5","PE9","I/O","","","","TIM1_CH1","","","","","DFSDM1_CKOUT","","UART7_DE/UART7_RTS","","QUADSPI_BK2_IO2","","FMC_D6/FMC_DA6","",""
"K6","PE13","I/O","","","","TIM1_CH3","","","","SPI4_MISO","DFSDM1_CKIN5","","","","SAI2_FS_B","","FMC_D10/FMC_DA10","","LTDC_DE"
"K7","PB11","I/O","","","","TIM2_CH4","","","I2C2_SDA","","DFSDM1_CKIN7","USART3_RX","","","USB_OTG_HS_ULPI_D4","ETH_TX_EN","","","LTDC_G5"
"K8","PB12","I/O","","","","TIM1_BKIN","","","I2C2_SMBA","I2S2_WS/SPI2_NSS","DFSDM1_DATIN1","USART3_CK","UART5_RX","CAN2_RX","USB_OTG_HS_ULPI_D5","ETH_TXD0","USB_OTG_HS_ID","",""
"K9","PD8","I/O","","","","","","DFSDM1_CKIN3","","","","USART3_TX","SPDIFRX_IN1","","","","FMC_D13/FMC_DA13","",""
"K10","PD12","I/O","","","","","TIM4_CH1","LPTIM1_IN1","I2C4_SCL","","","USART3_DE/USART3_RTS","","QUADSPI_BK1_IO1","SAI2_FS_A","","FMC_A17/FMC_ALE","",""
