"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"AA4","PA1","I/O","","","ETH1_CLK","TIM2_CH2","TIM5_CH2","LPTIM3_OUT","TIM15_CH1N","","","USART2_DE/USART2_RTS","UART4_RX","QUADSPI_BK1_IO3","SAI2_MCLK_B","ETH1_REF_CLK/ETH1_RX_CLK","","","LTDC_R2"
"AA5","VSS","Power","","","","","","","","","","","","","","","","",""
"AA6","PC1","I/O","","","DEBUG_TRACED0","","SAI1_D1","DFSDM1_DATIN0","DFSDM1_CKIN4","I2S2_SDO/SPI2_MOSI","SAI1_SD_A","","","SDMMC2_CK","","ETH1_MDC","","",""
"AA7","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","DFSDM1_DATIN1","","","LTDC_R6","","ETH1_RXD3","","","LTDC_G0"
"AA8","VSS","Power","","","","","","","","","","","","","","","","",""
"AA9","PE9","I/O","","","","TIM1_CH1","","DFSDM1_CKOUT","","","","UART7_DE/UART7_RTS","","","QUADSPI_BK2_IO2","","FMC_D6","",""
"AA10","PB13","I/O","","","","TIM1_CH1N","","DFSDM1_CKOUT","LPTIM2_OUT","I2S2_CK/SPI2_SCK","DFSDM1_CKIN1","USART3_CTS/USART3_NSS","","FDCAN2_TX","","ETH1_TXD1","","","UART5_TX"
"AA11","PE7","I/O","","","","TIM1_ETR","TIM3_ETR","DFSDM1_DATIN2","","","","UART7_RX","","","QUADSPI_BK2_IO0","","FMC_D4","",""
"AA12","VSS","Power","","","","","","","","","","","","","","","","",""
"AA13","PF6","I/O","","","","TIM16_CH1","","","","SPI5_NSS","SAI1_SD_B","UART7_RX","","QUADSPI_BK1_IO3","","","SAI4_SCK_B","",""
"AA14","PF9","I/O","","","DEBUG_TRACED13","TIM17_CH1N","","","","SPI5_MOSI","SAI1_FS_B","UART7_CTS","","TIM14_CH1","QUADSPI_BK1_IO1","","","",""
"AA15","VDD3V3_USBHS","Power","","","","","","","","","","","","","","","","",""
"AA16","VSS_USBHS","Power","","","","","","","","","","","","","","","","",""
"AA17","VDD3V3_USBFS","Power","","","","","","","","","","","","","","","","",""
"AA18","PA11","I/O","","","","TIM1_CH4","I2C6_SCL","","I2C5_SCL","I2S2_WS/SPI2_NSS","UART4_RX","USART1_CTS/USART1_NSS","","FDCAN1_RX","","","","","LTDC_R4"
"AA19","PD13","I/O","","","","LPTIM1_OUT","TIM4_CH2","","I2C4_SDA","I2C1_SDA","I2S3_MCK","","","QUADSPI_BK1_IO3","SAI2_SCK_A","","","",""
"AA20","DDR_DQM3","MonoIO","","","","","","","","","","","","","","","","",""
"AA21","VSS","Power","","","","","","","","","","","","","","","","",""
"AA22","DDR_DQ31","MonoIO","","","","","","","","","","","","","","","","",""
"AA23","DDR_DQ30","MonoIO","","","","","","","","","","","","","","","","",""
"AB1","PB11","I/O","","","","TIM2_CH4","","LPTIM2_ETR","I2C2_SDA","","DFSDM1_CKIN7","USART3_RX","","","","ETH1_TX_CTL/ETH1_TX_EN","","","LTDC_G5"
"AB2","PG4","I/O","","","","TIM1_BKIN2","","","","","","","","","","ETH1_GTX_CLK","","",""
"AB3","PA0","I/O","","","","TIM2_CH1/TIM2_ETR","TIM5_CH1","TIM8_ETR","TIM15_BKIN","","","USART2_CTS/USART2_NSS","UART4_TX","SDMMC2_CMD","SAI2_SD_B","ETH1_CRS","","",""
"AB4","PH2","I/O","","","","LPTIM1_IN2","","","","","","","","QUADSPI_BK2_IO0","SAI2_SCK_B","ETH1_CRS","","","LTDC_R0"
"AB5","PC0","I/O","","","","","","DFSDM1_CKIN0","LPTIM2_IN2","","DFSDM1_DATIN4","","SAI2_FS_B","","QUADSPI_BK2_NCS","","","","LTDC_R5"
"AB6","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","","DFSDM1_CKOUT","","UART4_CTS","LTDC_R3","","ETH1_RXD2","","","LTDC_G1"
"AB7","PC5","I/O","","","","","SAI1_D3","DFSDM1_DATIN2","SAI4_D4","","SAI1_D4","","","SPDIFRX_IN3","","ETH1_RXD1","SAI4_D3","",""
"AB8","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","SAI4_D1","I2S1_SDO/SPI1_MOSI","","","SPI6_MOSI","TIM14_CH1","QUADSPI_CLK","ETH1_CRS_DV/ETH1_RX_CTL/ETH1_RX_DV","SAI4_SD_A","",""
"AB9","PG8","I/O","","","DEBUG_TRACED15","TIM2_CH1/TIM2_ETR","ETH1_CLK","TIM8_ETR","","SPI6_NSS","SAI4_D2","USART6_DE/USART6_RTS","USART3_DE/USART3_RTS","SPDIFRX_IN2","SAI4_FS_A","ETH1_PPS_OUT","","","LTDC_G7"
"AB10","PB8","I/O","","","HDP_HDP6","TIM16_CH1","TIM4_CH3","DFSDM1_CKIN7","I2C1_SCL","SDMMC1_CKIN","I2C4_SCL","SDMMC2_CKIN","UART4_RX","FDCAN1_RX","SDMMC2_D4","ETH1_TXD3","SDMMC1_D4","DCMI_D6","LTDC_B6"
"AB11","PG10","I/O","","","DEBUG_TRACED10","","","","","","","","UART8_CTS","LTDC_G3","SAI2_SD_B","QUADSPI_BK2_IO2","","DCMI_D2","LTDC_B2"
"AB12","PF7","I/O","","","","TIM17_CH1","","","","SPI5_SCK","SAI1_MCLK_B","UART7_TX","","QUADSPI_BK1_IO2","","","","",""
"AB13","BYPASS_REG1V8","MonoIO","","","","","","","","","","","","","","","","",""
"AB14","VDDA1V8_REG","Power","","","","","","","","","","","","","","","","",""
"AB15","VDDA1V1_REG","Power","","","","","","","","","","","","","","","","",""
"AB16","USB_DM2","MonoIO","","","","","","","","","","","","","","","","",""
"AB17","USB_DM1","MonoIO","","","","","","","","","","","","","","","","",""
"AB18","USB_RREF","MonoIO","","","","","","","","","","","","","","","","",""
"AB19","PA12","I/O","","","","TIM1_ETR","I2C6_SDA","","I2C5_SDA","","UART4_TX","USART1_DE/USART1_RTS","SAI2_FS_B","FDCAN1_TX","","","","","LTDC_R5"
"AB20","DDR_DQ27","MonoIO","","","","","","","","","","","","","","","","",""
"AB21","DDR_DQ26","MonoIO","","","","","","","","","","","","","","","","",""
"AB22","DDR_DQS3P","MonoIO","","","","","","","","","","","","","","","","",""
"AB23","DDR_DQS3N","MonoIO","","","","","","","","","","","","","","","","",""
"AC1","VSS","Power","","","","","","","","","","","","","","","","",""
"AC2","PG0","I/O","","","DEBUG_TRACED0","","","DFSDM1_DATIN0","","","","","","","","ETH1_TXD4","","",""
"AC3","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","LPTIM4_OUT","TIM15_CH1","","","USART2_TX","SAI2_SCK_B","","SDMMC2_D0DIR","ETH1_MDIO","","","LTDC_R1"
"AC4","PF14","I/O","","","DEBUG_TRACED6","","","DFSDM1_CKIN6","I2C4_SCL","I2C1_SCL","","","","","","ETH1_RXD6","","",""
"AC5","PB12","I/O","","","","TIM1_BKIN","I2C6_SMBA","","I2C2_SMBA","I2S2_WS/SPI2_NSS","DFSDM1_DATIN1","USART3_CK","USART3_RX","FDCAN2_RX","","ETH1_TXD0","","","UART5_RX"
"AC7","PC4","I/O","","","","","","DFSDM1_CKIN2","","I2S1_MCK","","","","SPDIFRX_IN2","","ETH1_RXD0","","",""
"AC8","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","SAI4_CK2","I2S1_SDI/SPI1_MISO","","","SPI6_MISO","TIM13_CH1","","","SAI4_SCK_A","DCMI_PIXCLK","LTDC_G2"
"AC10","PD11","I/O","","","","","","LPTIM2_IN2","I2C4_SMBA","I2C1_SMBA","","USART3_CTS/USART3_NSS","","QUADSPI_BK1_IO0","SAI2_SD_A","","FMC_CLE","",""
"AC11","PF8","I/O","","","DEBUG_TRACED12","TIM16_CH1N","","","","SPI5_MISO","SAI1_SCK_B","UART7_DE/UART7_RTS","","TIM13_CH1","QUADSPI_BK1_IO0","","","",""
"AC13","PE8","I/O","","","","TIM1_CH1N","","DFSDM1_CKIN2","","","","UART7_TX","","","QUADSPI_BK2_IO1","","FMC_D5","",""
"AC14","PG7","I/O","","","DEBUG_TRACED5","","","","","","SAI1_MCLK_A","USART6_CK","UART8_DE/UART8_RTS","QUADSPI_CLK","","QUADSPI_BK2_IO3","","DCMI_D13","LTDC_CLK"
"AC16","USB_DP2","MonoIO","","","","","","","","","","","","","","","","",""
"AC17","USB_DP1","MonoIO","","","","","","","","","","","","","","","","",""
"AC19","OTG_VBUS","MonoIO","","","","","","","","","","","","","","","","",""
"AC20","DDR_VREF","MonoIO","","","","","","","","","","","","","","","","",""
"AC21","DDR_DQ29","MonoIO","","","","","","","","","","","","","","","","",""
"AC22","DDR_DQ28","MonoIO","","","","","","","","","","","","","","","","",""
"AC23","VSS","Power","","","","","","","","","","","","","","","","",""
"1A2","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1A3","VSS","Power","","","","","","","","","","","","","","","","",""
"1A4","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1A5","VSS","Power","","","","","","","","","","","","","","","","",""
"1A6","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1A7","VSS","Power","","","","","","","","","","","","","","","","",""
"1A8","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"1B1","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1B2","VSS","Power","","","","","","","","","","","","","","","","",""
"1B3","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1B4","VSS","Power","","","","","","","","","","","","","","","","",""
"1B5","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1B6","VSS","Power","","","","","","","","","","","","","","","","",""
"1B7","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"1B8","VSS","Power","","","","","","","","","","","","","","","","",""
"1B9","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"1C1","VSS","Power","","","","","","","","","","","","","","","","",""
"1C2","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1C3","VSS","Power","","","","","","","","","","","","","","","","",""
"1C4","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1C5","VSS","Power","","","","","","","","","","","","","","","","",""
"1C6","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1C7","VSS","Power","","","","","","","","","","","","","","","","",""
"1C8","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"1C9","VSS","Power","","","","","","","","","","","","","","","","",""
"1D1","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1D2","VSS","Power","","","","","","","","","","","","","","","","",""
"1D3","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1D4","VSS","Power","","","","","","","","","","","","","","","","",""
"1D5","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1D6","VSS","Power","","","","","","","","","","","","","","","","",""
"1D7","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1D8","VSS","Power","","","","","","","","","","","","","","","","",""
"1D9","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"1E1","VSS","Power","","","","","","","","","","","","","","","","",""
"1E2","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1E3","VSS","Power","","","","","","","","","","","","","","","","",""
"1E4","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1E5","VSS","Power","","","","","","","","","","","","","","","","",""
"1E6","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1E7","VSS","Power","","","","","","","","","","","","","","","","",""
"1E8","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"1E9","VSS","Power","","","","","","","","","","","","","","","","",""
"1F1","VBAT","Power","","","","","","","","","","","","","","","","",""
"1F2","VSS","Power","","","","","","","","","","","","","","","","",""
"1F3","VDD","Power","","","","","","","","","","","","","","","","",""
"1F4","VSS","Power","","","","","","","","","","","","","","","","",""
"1F5","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1F6","VSS","Power","","","","","","","","","","","","","","","","",""
"1F7","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1F8","VSS","Power","","","","","","","","","","","","","","","","",""
"1F9","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"1G1","VSS_ANA","Power","","","","","","","","","","","","","","","","",""
"1G2","VDD_ANA","Power","","","","","","","","","","","","","","","","",""
"1G3","VSS","Power","","","","","","","","","","","","","","","","",""
"1G4","VDD","Power","","","","","","","","","","","","","","","","",""
"1G5","VSS","Power","","","","","","","","","","","","","","","","",""
"1G6","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1G7","VSS","Power","","","","","","","","","","","","","","","","",""
"1G8","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"1G9","VSS","Power","","","","","","","","","","","","","","","","",""
"1H1","VDDA","Power","","","","","","","","","","","","","","","","",""
"1H2","VSSA","Power","","","","","","","","","","","","","","","","",""
"1H3","VDD","Power","","","","","","","","","","","","","","","","",""
"1H4","VSS","Power","","","","","","","","","","","","","","","","",""
"1H5","VDD","Power","","","","","","","","","","","","","","","","",""
"1H6","VSS","Power","","","","","","","","","","","","","","","","",""
"1H7","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"1H8","VSS","Power","","","","","","","","","","","","","","","","",""
"1H9","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"1J2","VDD","Power","","","","","","","","","","","","","","","","",""
"1J3","VSS","Power","","","","","","","","","","","","","","","","",""
"1J4","VDD","Power","","","","","","","","","","","","","","","","",""
"1J5","VSS","Power","","","","","","","","","","","","","","","","",""
"1J6","VDD","Power","","","","","","","","","","","","","","","","",""
"1J7","VSS","Power","","","","","","","","","","","","","","","","",""
"1J8","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
