"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"29","PB10","I/O","","","","TIM2_CH3","","I2C4_SCL","I2C2_SCL","SPI2_SCK","","USART3_TX","LPUART1_RX","TSC_SYNC","QUADSPI_CLK","","COMP1_OUT","SAI1_SCK_A","","EVENTOUT"
"30","PB11","I/O","","","","TIM2_CH4","","I2C4_SDA","I2C2_SDA","","","USART3_RX","LPUART1_TX","","QUADSPI_BK1_NCS","","COMP2_OUT","","","EVENTOUT"
"31","VSS","Power","","","","","","","","","","","","","","","","","",""
"32","VDD","Power","","","","","","","","","","","","","","","","","",""
"33","PB12","I/O","","","","TIM1_BKIN","","TIM1_BKIN_COMP2","I2C2_SMBA","SPI2_NSS","DFSDM1_DATIN1","USART3_CK","LPUART1_DE/LPUART1_RTS","TSC_G1_IO1","CAN1_RX","","","SAI1_FS_A","TIM15_BKIN","EVENTOUT"
"34","PB13","I/O","","","","TIM1_CH1N","","","I2C2_SCL","SPI2_SCK","DFSDM1_CKIN1","USART3_CTS","LPUART1_CTS","TSC_G1_IO2","CAN1_TX","","","SAI1_SCK_A","TIM15_CH1N","EVENTOUT"
"35","PB14","I/O","","","","TIM1_CH2N","","","I2C2_SDA","SPI2_MISO","DFSDM1_DATIN2","USART3_DE/USART3_RTS","","TSC_G1_IO3","","","","SAI1_MCLK_A","TIM15_CH1","EVENTOUT"
"36","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","","","SPI2_MOSI","DFSDM1_CKIN2","","","TSC_G1_IO4","","","","SAI1_SD_A","TIM15_CH2","EVENTOUT"
"37","PC6","I/O","","","","","TIM3_CH1","","","","DFSDM1_CKIN3","","","TSC_G4_IO1","","","SDMMC1_D6","","","EVENTOUT"
"38","PC7","I/O","","","","","TIM3_CH2","","","","DFSDM1_DATIN3","","","TSC_G4_IO2","","","SDMMC1_D7","","","EVENTOUT"
"39","PC8","I/O","","","","","TIM3_CH3","","","","","","","TSC_G4_IO3","","","SDMMC1_D0","","","EVENTOUT"
"40","PC9","I/O","","","","","TIM3_CH4","","","","","","","TSC_G4_IO4","","","SDMMC1_D1","","","EVENTOUT"
"41","PA8","I/O","","","RCC_MCO","TIM1_CH1","","","","","DFSDM1_CKIN1","USART1_CK","","","","","","SAI1_SCK_A","LPTIM2_OUT","EVENTOUT"
"42","PA9","I/O","","","","TIM1_CH2","","","I2C1_SCL","","DFSDM1_DATIN1","USART1_TX","","","","","","SAI1_FS_A","TIM15_BKIN","EVENTOUT"
"43","PA10","I/O","","","","TIM1_CH3","","","I2C1_SDA","","","USART1_RX","","","","","","SAI1_SD_A","","EVENTOUT"
"44","PA11","I/O","","","","TIM1_CH4","TIM1_BKIN2","","","SPI1_MISO","COMP1_OUT","USART1_CTS","","CAN1_RX","","","TIM1_BKIN2_COMP1","","","EVENTOUT"
"45","PA12","I/O","","","","TIM1_ETR","","","","SPI1_MOSI","","USART1_DE/USART1_RTS","","CAN1_TX","","","","","","EVENTOUT"
"46","PA13 (JTMS/SWDIO)","I/O","","","SYS_JTMS-SWDIO","IR_OUT","","","","","","","","","","","","SAI1_SD_B","","EVENTOUT"
"47","VSS","Power","","","","","","","","","","","","","","","","","",""
"48","VDDUSB","Power","","","","","","","","","","","","","","","","","",""
"49","PA14 (JTCK/SWCLK)","I/O","","","SYS_JTCK-SWCLK","LPTIM1_OUT","","","I2C1_SMBA","I2C4_SMBA","","","","","","","","SAI1_FS_B","","EVENTOUT"
"50","PA15 (JTDI)","I/O","","","SYS_JTDI","TIM2_CH1","TIM2_ETR","USART2_RX","","SPI1_NSS","SPI3_NSS","USART3_DE/USART3_RTS","UART4_DE/UART4_RTS","TSC_G3_IO1","","","","","","EVENTOUT"
"51","PC10","I/O","","","SYS_TRACED1","","","","","","SPI3_SCK","USART3_TX","UART4_TX","TSC_G3_IO2","","","SDMMC1_D2","","","EVENTOUT"
"52","PC11","I/O","","","","","","","","","SPI3_MISO","USART3_RX","UART4_RX","TSC_G3_IO3","","","SDMMC1_D3","","","EVENTOUT"
"53","PC12","I/O","","","SYS_TRACED3","","","","","","SPI3_MOSI","USART3_CK","","TSC_G3_IO4","","","SDMMC1_CK","","","EVENTOUT"
"54","PD2","I/O","","","SYS_TRACED2","","TIM3_ETR","","","","","USART3_DE/USART3_RTS","","TSC_SYNC","","","SDMMC1_CMD","","","EVENTOUT"
"55","PB3 (JTDO/TRACESWO)","I/O","","","SYS_JTDO-SWO","TIM2_CH2","","","","SPI1_SCK","SPI3_SCK","USART1_DE/USART1_RTS","","","","","","SAI1_SCK_B","","EVENTOUT"
"56","PB4 (NJTRST)","I/O","","","SYS_JTRST","","TIM3_CH1","","I2C3_SDA","SPI1_MISO","SPI3_MISO","USART1_CTS","","TSC_G2_IO1","","","","SAI1_MCLK_B","","EVENTOUT"
"57","PB5","I/O","","","","LPTIM1_IN1","TIM3_CH2","CAN1_RX","I2C1_SMBA","SPI1_MOSI","SPI3_MOSI","USART1_CK","","TSC_G2_IO2","","","COMP2_OUT","SAI1_SD_B","TIM16_BKIN","EVENTOUT"
"58","PB6","I/O","","","","LPTIM1_ETR","","","I2C1_SCL","I2C4_SCL","","USART1_TX","CAN1_TX","TSC_G2_IO3","","","","SAI1_FS_B","TIM16_CH1N","EVENTOUT"
"59","PB7","I/O","","","","LPTIM1_IN2","","","I2C1_SDA","I2C4_SDA","","USART1_RX","UART4_CTS","TSC_G2_IO4","","","","","","EVENTOUT"
"60","PH3-BOOT0 (BOOT0)","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"61","PB8","I/O","","","","","","","I2C1_SCL","","","","","CAN1_RX","","","SDMMC1_D4","SAI1_MCLK_A","TIM16_CH1","EVENTOUT"
"62","PB9","I/O","","","","IR_OUT","","","I2C1_SDA","SPI2_NSS","","","","CAN1_TX","","","SDMMC1_D5","SAI1_FS_A","","EVENTOUT"
"63","VSS","Power","","","","","","","","","","","","","","","","","",""
"64","VDD","Power","","","","","","","","","","","","","","","","","",""
