"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"45","PH4","I/O","","","","","","","I2C2_SCL","","","","","LTDC_G5","USB_OTG_HS_ULPI_NXT","","","","LTDC_G4"
"46","PH5","I/O","","","","","","","I2C2_SDA","SPI5_NSS","","","","","","","FMC_SDNWE","",""
"47","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","TIM9_CH2","","","","USART2_RX","","LTDC_B2","USB_OTG_HS_ULPI_D0","ETH_COL","","","LTDC_B5"
"48","BYPASS_REG","Reset","","","","","","","","","","","","","","","","",""
"49","VDD","Power","","","","","","","","","","","","","","","","",""
"50","PA4","I/O","","","","","","","","SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","","","","","USB_OTG_HS_SOF","DCMI_HSYNC","LTDC_VSYNC"
"51","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TIM8_CH1N","","SPI1_SCK","","","","","USB_OTG_HS_ULPI_CK","","","","LTDC_R4"
"52","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","","SPI1_MISO","","","","TIM13_CH1","","","","DCMI_PIXCLK","LTDC_G2"
"53","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","","SPI1_MOSI","","","","TIM14_CH1","QUADSPI_CLK","ETH_CRS_DV/ETH_RX_DV","","",""
"54","PC4","I/O","","","","","","","","","","","","","","ETH_RXD0","FMC_SDNE0","",""
"55","PC5","I/O","","","","","","","","","","","","","","ETH_RXD1","FMC_SDCKE0","",""
"56","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","","","","","LTDC_R3","USB_OTG_HS_ULPI_D1","ETH_RXD2","","","LTDC_G1"
"57","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","","","","LTDC_R6","USB_OTG_HS_ULPI_D2","ETH_RXD3","","","LTDC_G0"
"58","PB2/BOOT1","I/O","","","","","","","","","","","","","","","","",""
"59","PF11","I/O","","","","","","","","SPI5_MOSI","","","","","","","FMC_SDNRAS","DCMI_D12",""
"60","PF12","I/O","","","","","","","","","","","","","","","FMC_A6","",""
"61","VSS","Power","","","","","","","","","","","","","","","","",""
"62","VDD","Power","","","","","","","","","","","","","","","","",""
"63","PF13","I/O","","","","","","","","","","","","","","","FMC_A7","",""
"64","PF14","I/O","","","","","","","","","","","","","","","FMC_A8","",""
"65","PF15","I/O","","","","","","","","","","","","","","","FMC_A9","",""
"66","PG0","I/O","","","","","","","","","","","","","","","FMC_A10","",""
"67","PG1","I/O","","","","","","","","","","","","","","","FMC_A11","",""
"68","PE7","I/O","","","","TIM1_ETR","","","","","","","UART7_RX","","QUADSPI_BK2_IO0","","FMC_D4/FMC_DA4","",""
"69","PE8","I/O","","","","TIM1_CH1N","","","","","","","UART7_TX","","QUADSPI_BK2_IO1","","FMC_D5/FMC_DA5","",""
"70","PE9","I/O","","","","TIM1_CH1","","","","","","","","","QUADSPI_BK2_IO2","","FMC_D6/FMC_DA6","",""
"71","VSS","Power","","","","","","","","","","","","","","","","",""
"72","VDD","Power","","","","","","","","","","","","","","","","",""
"73","PE10","I/O","","","","TIM1_CH2N","","","","","","","","","QUADSPI_BK2_IO3","","FMC_D7/FMC_DA7","",""
"74","PE11","I/O","","","","TIM1_CH2","","","","SPI4_NSS","","","","","","","FMC_D8/FMC_DA8","","LTDC_G3"
"75","PE12","I/O","","","","TIM1_CH3N","","","","SPI4_SCK","","","","","","","FMC_D9/FMC_DA9","","LTDC_B4"
"76","PE13","I/O","","","","TIM1_CH3","","","","SPI4_MISO","","","","","","","FMC_D10/FMC_DA10","","LTDC_DE"
"77","PE14","I/O","","","","TIM1_CH4","","","","SPI4_MOSI","","","","","","","FMC_D11/FMC_DA11","","LTDC_CLK"
"78","PE15","I/O","","","","TIM1_BKIN","","","","","","","","","","","FMC_D12/FMC_DA12","","LTDC_R7"
"79","PB10","I/O","","","","TIM2_CH3","","","I2C2_SCL","I2S2_CK/SPI2_SCK","","USART3_TX","","QUADSPI_BK1_NCS","USB_OTG_HS_ULPI_D3","ETH_RX_ER","","","LTDC_G4"
"80","PB11","I/O","","","","TIM2_CH4","","","I2C2_SDA","","","USART3_RX","","","USB_OTG_HS_ULPI_D4","ETH_TX_EN","","DSIHOST_TE","LTDC_G5"
"81","VCAP1","Power","","","","","","","","","","","","","","","","",""
"82","VDD","Power","","","","","","","","","","","","","","","","",""
"83","PH6","I/O","","","","","","","I2C2_SMBA","SPI5_SCK","","","","TIM12_CH1","","ETH_RXD2","FMC_SDNE1","DCMI_D8",""
"84","PH7","I/O","","","","","","","I2C3_SCL","SPI5_MISO","","","","","","ETH_RXD3","FMC_SDCKE1","DCMI_D9",""
"85","PB12","I/O","","","","TIM1_BKIN","","","I2C2_SMBA","I2S2_WS/SPI2_NSS","","USART3_CK","","CAN2_RX","USB_OTG_HS_ULPI_D5","ETH_TXD0","USB_OTG_HS_ID","",""
"86","PB13","I/O","","","","TIM1_CH1N","","","","I2S2_CK/SPI2_SCK","","USART3_CTS","","CAN2_TX","USB_OTG_HS_ULPI_D6","ETH_TXD1","","",""
"87","PB14","I/O","","","","TIM1_CH2N","","TIM8_CH2N","","SPI2_MISO","I2S2_ext_SD","USART3_RTS","","TIM12_CH1","","","USB_OTG_HS_DM","",""
"88","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","TIM8_CH3N","","I2S2_SD/SPI2_MOSI","","","","TIM12_CH2","","","USB_OTG_HS_DP","",""
"89","PD8","I/O","","","","","","","","","","USART3_TX","","","","","FMC_D13/FMC_DA13","",""
"90","PD9","I/O","","","","","","","","","","USART3_RX","","","","","FMC_D14/FMC_DA14","",""
"91","PD10","I/O","","","","","","","","","","USART3_CK","","","","","FMC_D15/FMC_DA15","","LTDC_B3"
"92","PD11","I/O","","","","","","","","","","USART3_CTS","","QUADSPI_BK1_IO0","","","FMC_A16/FMC_CLE","",""
"93","PD12","I/O","","","","","TIM4_CH1","","","","","USART3_RTS","","QUADSPI_BK1_IO1","","","FMC_A17/FMC_ALE","",""
"94","PD13","I/O","","","","","TIM4_CH2","","","","","","","QUADSPI_BK1_IO3","","","FMC_A18","",""
"95","VSS","Power","","","","","","","","","","","","","","","","",""
"96","VDD","Power","","","","","","","","","","","","","","","","",""
"97","PD14","I/O","","","","","TIM4_CH3","","","","","","","","","","FMC_D0/FMC_DA0","",""
"98","PD15","I/O","","","","","TIM4_CH4","","","","","","","","","","FMC_D1/FMC_DA1","",""
"99","VDDDSI","Power","","","","","","","","","","","","","","","","",""
"100","VCAPDSI","Power","","","","","","","","","","","","","","","","",""
"101","DSIHOST_D0P","MonoIO","","","","","","","","","","","","","","","","",""
"102","DSIHOST_D0N","MonoIO","","","","","","","","","","","","","","","","",""
"103","VSSDSI","Power","","","","","","","","","","","","","","","","",""
"104","DSIHOST_CKP","MonoIO","","","","","","","","","","","","","","","","",""
"105","DSIHOST_CKN","MonoIO","","","","","","","","","","","","","","","","",""
"106","VDD12DSI","Power","","","","","","","","","","","","","","","","",""
"107","DSIHOST_D1P","MonoIO","","","","","","","","","","","","","","","","",""
"108","DSIHOST_D1N","MonoIO","","","","","","","","","","","","","","","","",""
"109","VSSDSI","Power","","","","","","","","","","","","","","","","",""
"110","PG2","I/O","","","","","","","","","","","","","","","FMC_A12","",""
"111","PG3","I/O","","","","","","","","","","","","","","","FMC_A13","",""
"112","PG4","I/O","","","","","","","","","","","","","","","FMC_A14/FMC_BA0","",""
"113","PG5","I/O","","","","","","","","","","","","","","","FMC_A15/FMC_BA1","",""
"114","PG6","I/O","","","","","","","","","","","","","","","","DCMI_D12","LTDC_R7"
"115","PG7","I/O","","","","","","","","","SAI1_MCLK_A","","USART6_CK","","","","FMC_INT","DCMI_D13","LTDC_CLK"
"116","PG8","I/O","","","","","","","","SPI6_NSS","","","USART6_RTS","","","ETH_PPS_OUT","FMC_SDCLK","","LTDC_G7"
"117","VSS","Power","","","","","","","","","","","","","","","","",""
"118","VDDUSB","Power","","","","","","","","","","","","","","","","",""
"119","PC6","I/O","","","","","TIM3_CH1","TIM8_CH1","","I2S2_MCK","","","USART6_TX","","","","SDIO_D6","DCMI_D0","LTDC_HSYNC"
"120","PC7","I/O","","","","","TIM3_CH2","TIM8_CH2","","","I2S3_MCK","","USART6_RX","","","","SDIO_D7","DCMI_D1","LTDC_G6"
"121","PC8","I/O","","","SYS_TRACED1","","TIM3_CH3","TIM8_CH3","","","","","USART6_CK","","","","SDIO_D0","DCMI_D2",""
"122","PC9","I/O","","","RCC_MCO_2","","TIM3_CH4","TIM8_CH4","I2C3_SDA","I2S_CKIN","","","","QUADSPI_BK1_IO0","","","SDIO_D1","DCMI_D3",""
"123","PA8","I/O","","","RCC_MCO_1","TIM1_CH1","","","I2C3_SCL","","","USART1_CK","","","USB_OTG_FS_SOF","","","","LTDC_R6"
"124","PA9","I/O","","","","TIM1_CH2","","","I2C3_SMBA","I2S2_CK/SPI2_SCK","","USART1_TX","","","","","","DCMI_D0",""
"125","PA10","I/O","","","","TIM1_CH3","","","","","","USART1_RX","","","USB_OTG_FS_ID","","","DCMI_D1",""
"126","PA11","I/O","","","","TIM1_CH4","","","","","","USART1_CTS","","CAN1_RX","USB_OTG_FS_DM","","","","LTDC_R4"
"127","PA12","I/O","","","","TIM1_ETR","","","","","","USART1_RTS","","CAN1_TX","USB_OTG_FS_DP","","","","LTDC_R5"
"128","PA13","I/O","","","SYS_JTMS-SWDIO","","","","","","","","","","","","","",""
"129","VCAP2","Power","","","","","","","","","","","","","","","","",""
"130","VSS","Power","","","","","","","","","","","","","","","","",""
"131","VDD","Power","","","","","","","","","","","","","","","","",""
"132","PI0","I/O","","","","","TIM5_CH4","","","I2S2_WS/SPI2_NSS","","","","","","","FMC_D24","DCMI_D13","LTDC_G5"
"133","PI1","I/O","","","","","","","","I2S2_CK/SPI2_SCK","","","","","","","FMC_D25","DCMI_D8","LTDC_G6"
"134","PI3","I/O","","","","","","TIM8_ETR","","I2S2_SD/SPI2_MOSI","","","","","","","FMC_D27","DCMI_D10",""
"135","VSS","Power","","","","","","","","","","","","","","","","",""
"136","VDD","Power","","","","","","","","","","","","","","","","",""
"137","PA14","I/O","","","SYS_JTCK-SWCLK","","","","","","","","","","","","","",""
"138","PA15","I/O","","","SYS_JTDI","TIM2_CH1/TIM2_ETR","","","","SPI1_NSS","I2S3_WS/SPI3_NSS","","","","","","","",""
"139","PC10","I/O","","","","","","","","","I2S3_CK/SPI3_SCK","USART3_TX","UART4_TX","QUADSPI_BK1_IO1","","","SDIO_D2","DCMI_D8","LTDC_R2"
"140","PC11","I/O","","","","","","","","I2S3_ext_SD","SPI3_MISO","USART3_RX","UART4_RX","QUADSPI_BK2_NCS","","","SDIO_D3","DCMI_D4",""
"141","PC12","I/O","","","SYS_TRACED3","","","","","","I2S3_SD/SPI3_MOSI","USART3_CK","UART5_TX","","","","SDIO_CK","DCMI_D9",""
"142","PD0","I/O","","","","","","","","","","","","CAN1_RX","","","FMC_D2/FMC_DA2","",""
"143","PD1","I/O","","","","","","","","","","","","CAN1_TX","","","FMC_D3/FMC_DA3","",""
"144","PD2","I/O","","","SYS_TRACED2","","TIM3_ETR","","","","","","UART5_RX","","","","SDIO_CMD","DCMI_D11",""
"145","PD3","I/O","","","","","","","","I2S2_CK/SPI2_SCK","","USART2_CTS","","","","","FMC_CLK","DCMI_D5","LTDC_G7"
"146","PD4","I/O","","","","","","","","","","USART2_RTS","","","","","FMC_NOE","",""
"147","PD5","I/O","","","","","","","","","","USART2_TX","","","","","FMC_NWE","",""
"148","VSS","Power","","","","","","","","","","","","","","","","",""
"149","VDD","Power","","","","","","","","","","","","","","","","",""
"150","PD6","I/O","","","","","","","","I2S3_SD/SPI3_MOSI","SAI1_SD_A","USART2_RX","","","","","FMC_NWAIT","DCMI_D10","LTDC_B2"
"151","PD7","I/O","","","","","","","","","","USART2_CK","","","","","FMC_NE1","",""
"152","PG9","I/O","","","","","","","","","","","USART6_RX","QUADSPI_BK2_IO2","","","FMC_NCE/FMC_NE2","DCMI_VSYNC",""
"153","PG10","I/O","","","","","","","","","","","","LTDC_G3","","","FMC_NE3","DCMI_D2","LTDC_B2"
"154","PG11","I/O","","","","","","","","","","","","","","ETH_TX_EN","","DCMI_D3","LTDC_B3"
"155","PG12","I/O","","","","","","","","SPI6_MISO","","","USART6_RTS","LTDC_B4","","","FMC_NE4","","LTDC_B1"
"156","PG13","I/O","","","SYS_TRACED0","","","","","SPI6_SCK","","","USART6_CTS","","","ETH_TXD0","FMC_A24","","LTDC_R0"
"157","PG14","I/O","","","SYS_TRACED1","","","","","SPI6_MOSI","","","USART6_TX","QUADSPI_BK2_IO3","","ETH_TXD1","FMC_A25","","LTDC_B0"
"158","VSS","Power","","","","","","","","","","","","","","","","",""
"159","VDD","Power","","","","","","","","","","","","","","","","",""
"160","PG15","I/O","","","","","","","","","","","USART6_CTS","","","","FMC_SDNCAS","DCMI_D13",""
"161","PB3","I/O","","","SYS_JTDO-SWO","TIM2_CH2","","","","SPI1_SCK","I2S3_CK/SPI3_SCK","","","","","","","",""
"162","PB4","I/O","","","SYS_JTRST","","TIM3_CH1","","","SPI1_MISO","SPI3_MISO","I2S3_ext_SD","","","","","","",""
"163","PB5","I/O","","","","","TIM3_CH2","","I2C1_SMBA","SPI1_MOSI","I2S3_SD/SPI3_MOSI","","","CAN2_RX","USB_OTG_HS_ULPI_D7","ETH_PPS_OUT","FMC_SDCKE1","DCMI_D10","LTDC_G7"
"164","PB6","I/O","","","","","TIM4_CH1","","I2C1_SCL","","","USART1_TX","","CAN2_TX","QUADSPI_BK1_NCS","","FMC_SDNE1","DCMI_D5",""
"165","PB7","I/O","","","","","TIM4_CH2","","I2C1_SDA","","","USART1_RX","","","","","FMC_NL","DCMI_VSYNC",""
"166","BOOT0","Boot","","","","","","","","","","","","","","","","",""
"167","PB8","I/O","","","","","TIM4_CH3","TIM10_CH1","I2C1_SCL","","","","","CAN1_RX","","ETH_TXD3","SDIO_D4","DCMI_D6","LTDC_B6"
"168","PB9","I/O","","","","","TIM4_CH4","TIM11_CH1","I2C1_SDA","I2S2_WS/SPI2_NSS","","","","CAN1_TX","","","SDIO_D5","DCMI_D7","LTDC_B7"
"169","PE0","I/O","","","","","TIM4_ETR","","","","","","UART8_RX","","","","FMC_NBL0","DCMI_D2",""
"170","PE1","I/O","","","","","","","","","","","UART8_TX","","","","FMC_NBL1","DCMI_D3",""
"171","PDR_ON","Reset","","","","","","","","","","","","","","","","",""
"172","VDD","Power","","","","","","","","","","","","","","","","",""
"173","PI4","I/O","","","","","","TIM8_BKIN","","","","","","","","","FMC_NBL2","DCMI_D5","LTDC_B4"
"174","PI5","I/O","","","","","","TIM8_CH1","","","","","","","","","FMC_NBL3","DCMI_VSYNC","LTDC_B5"
"175","PI6","I/O","","","","","","TIM8_CH2","","","","","","","","","FMC_D28","DCMI_D6","LTDC_B6"
"176","PI7","I/O","","","","","","TIM8_CH3","","","","","","","","","FMC_D29","DCMI_D7","LTDC_B7"
