"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"K11","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"K12","VSS","Power","","","","","","","","","","","","","","","","",""
"K13","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"K14","VSS","Power","","","","","","","","","","","","","","","","",""
"K15","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"K17","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"K18","DDR_BA2","MonoIO","","","","","","","","","","","","","","","","",""
"K19","DDR_A0","MonoIO","","","","","","","","","","","","","","","","",""
"K20","DDR_BA0","MonoIO","","","","","","","","","","","","","","","","",""
"K21","DDR_DTO1","MonoIO","","","","","","","","","","","","","","","","",""
"K22","DDR_ZQ","MonoIO","","","","","","","","","","","","","","","","",""
"L1","PD15","I/O","","","","","TIM4_CH4","","","","SAI3_MCLK_A","","UART8_CTS","","","","FMC_D1","","LTDC_R1"
"L2","PJ9","I/O","","","DEBUG_TRACED15","TIM1_CH3","","TIM8_CH1N","","","","","UART8_RX","","","","","","LTDC_G2"
"L3","PD6","I/O","","","","TIM16_CH1N","SAI1_D1","DFSDM1_CKIN4","DFSDM1_DATIN1","I2S3_SDO/SPI3_MOSI","SAI1_SD_A","USART2_RX","","","","","FMC_NWAIT","DCMI_D10","LTDC_B2"
"L4","PJ7","I/O","","","DEBUG_TRACED13","","","TIM8_CH2N","","","","","","","","","","","LTDC_G0"
"L5","PJ6","I/O","","","DEBUG_TRACED3","","HDP_HDP3","TIM8_CH2","","","","","","","","","","","LTDC_R7"
"L6","PJ1","I/O","","","DEBUG_TRACED9","","","","","","","","","","","","","","LTDC_R2"
"L8","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"L9","VSS","Power","","","","","","","","","","","","","","","","",""
"L10","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"L11","VSS","Power","","","","","","","","","","","","","","","","",""
"L12","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"L13","VSS","Power","","","","","","","","","","","","","","","","",""
"L14","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"L16","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"L17","VSS","Power","","","","","","","","","","","","","","","","",""
"L18","DDR_CSN","MonoIO","","","","","","","","","","","","","","","","",""
"L19","VSS","Power","","","","","","","","","","","","","","","","",""
"L20","VSS","Power","","","","","","","","","","","","","","","","",""
"L21","DDR_ODT","MonoIO","","","","","","","","","","","","","","","","",""
"L22","DDR_DTO0","MonoIO","","","","","","","","","","","","","","","","",""
"M1","PD8","I/O","","","","","","DFSDM1_CKIN3","","","SAI3_SCK_B","USART3_TX","","SPDIFRX_IN1","","","FMC_D13","","LTDC_B7"
"M2","PD9","I/O","","","","","","DFSDM1_DATIN3","","","SAI3_SD_B","USART3_RX","","","","","FMC_D14","DCMI_HSYNC","LTDC_B0"
"M3","PD14","I/O","","","","","TIM4_CH3","","","","SAI3_MCLK_B","","UART8_CTS","","","","FMC_D0","",""
"M4","VBAT","Power","","","","","","","","","","","","","","","","",""
"M5","VSS_PLL","Power","","","","","","","","","","","","","","","","",""
"M6","VDD_PLL","Power","","","","","","","","","","","","","","","","",""
"M7","VSS","Power","","","","","","","","","","","","","","","","",""
"M9","VDD","Power","","","","","","","","","","","","","","","","",""
"M10","VSS","Power","","","","","","","","","","","","","","","","",""
"M11","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"M12","VSS","Power","","","","","","","","","","","","","","","","",""
"M13","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"M14","VSS","Power","","","","","","","","","","","","","","","","",""
"M15","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"M17","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"M18","DDR_A1","MonoIO","","","","","","","","","","","","","","","","",""
"M19","DDR_A15","MonoIO","","","","","","","","","","","","","","","","",""
"M20","DDR_RASN","MonoIO","","","","","","","","","","","","","","","","",""
"M21","DDR_WEN","MonoIO","","","","","","","","","","","","","","","","",""
"M22","DDR_CASN","MonoIO","","","","","","","","","","","","","","","","",""
"N1","PI8","I/O","","","","","","","","","","","","","","","","",""
"N2","PC13","I/O","","","","","","","","","","","","","","","","",""
"N3","BOOT0","Boot","","","","","","","","","","","","","","","","",""
"N4","BOOT1","Boot","","","","","","","","","","","","","","","","",""
"N5","VDD_ANA","Power","","","","","","","","","","","","","","","","",""
"N6","VREF-","Power","","","","","","","","","","","","","","","","",""
"N8","VDD","Power","","","","","","","","","","","","","","","","",""
"N9","VSS","Power","","","","","","","","","","","","","","","","",""
"N10","VDD","Power","","","","","","","","","","","","","","","","",""
"N11","VSS","Power","","","","","","","","","","","","","","","","",""
"N12","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"N13","VSS","Power","","","","","","","","","","","","","","","","",""
"N14","VDDCORE","Power","","","","","","","","","","","","","","","","",""
"N16","VDDQ_DDR","Power","","","","","","","","","","","","","","","","",""
"N17","VSS","Power","","","","","","","","","","","","","","","","",""
"N18","DDR_A10","MonoIO","","","","","","","","","","","","","","","","",""
"N19","DDR_A12","MonoIO","","","","","","","","","","","","","","","","",""
"N20","DDR_CLKP","MonoIO","","","","","","","","","","","","","","","","",""
"N21","DDR_CLKN","MonoIO","","","","","","","","","","","","","","","","",""
"N22","DDR_DQ8","MonoIO","","","","","","","","","","","","","","","","",""
"P1","PC14-OSC32_IN","I/O","","","","","","","","","","","","","","","","",""
"P2","PC15-OSC32_OUT","I/O","","","","","","","","","","","","","","","","",""
"P3","VSS","Power","","","","","","","","","","","","","","","","",""
"P4","BOOT2","Boot","","","","","","","","","","","","","","","","",""
"P5","VSS_ANA","Power","","","","","","","","","","","","","","","","",""
"P6","VREF+","Power","","","","","","","","","","","","","","","","",""
"P7","VSS","Power","","","","","","","","","","","","","","","","",""
