"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"D1","PA12","I/O","","","","TIM16_CH1","","","","I2S_CKIN","TIM1_CH2N","USART1_DE/USART1_RTS","COMP2_OUT","CAN_TX","TIM4_CH2","TIM1_ETR","","","","EVENTOUT"
"D2","VDD","Power","","","","","","","","","","","","","","","","","",""
"D3","PC11","I/O","","","","EVENTOUT","","","TIM8_CH2N","UART4_RX","I2S3_ext_SD/SPI3_MISO","USART3_RX","","","","","","","",""
"D4","PD7","I/O","","","","EVENTOUT","TIM2_CH3","","","","","USART2_CK","","","","","","","",""
"D5","PB8","I/O","","","","TIM16_CH1","TIM4_CH3","TSC_SYNC","I2C1_SCL","","","USART3_RX","COMP1_OUT","CAN_RX","TIM8_CH2","","TIM1_BKIN","","","EVENTOUT"
"D6","PE2","I/O","","","SYS_TRACECK","EVENTOUT","TIM3_CH1","TSC_G7_IO1","","SPI4_SCK","TIM20_CH1","","","","","","","","",""
"D7","PE3","I/O","","","SYS_TRACED0","EVENTOUT","TIM3_CH2","TSC_G7_IO2","","SPI4_NSS","TIM20_CH2","","","","","","","","",""
"D8","VBAT","Power","","","","","","","","","","","","","","","","","",""
"D9","PC15-OSC32_OUT","I/O","","","","EVENTOUT","","","","","","","","","","","","","",""
"D10","PF9","I/O","","","","EVENTOUT","TIM20_BKIN","TIM15_CH1","","SPI2_SCK","","","","","","","","","",""
"E1","PA10","I/O","","","","TIM17_BKIN","","TSC_G4_IO2","I2C2_SDA","I2S2_ext_SD/SPI2_MISO","TIM1_CH3","USART1_RX","COMP6_OUT","","TIM2_CH4","TIM8_BKIN","","","","EVENTOUT"
"E2","PA11","I/O","","","","","","","","I2S2_SD/SPI2_MOSI","TIM1_CH1N","USART1_CTS","COMP1_OUT","CAN_RX","TIM4_CH1","TIM1_CH4","TIM1_BKIN2","","","EVENTOUT"
"E3","PA13","I/O","","","SYS_JTMS-SWDIO","TIM16_CH1N","","TSC_G4_IO3","","IR_OUT","","USART3_CTS","","","TIM4_CH3","","","","","EVENTOUT"
"E4","PC10","I/O","","","","EVENTOUT","","","TIM8_CH1N","UART4_TX","I2S3_CK/SPI3_SCK","USART3_TX","","","","","","","",""
"E5","PA9","I/O","","","","","I2C3_SMBA","TSC_G4_IO1","I2C2_SCL","I2S3_MCK","TIM1_CH2","USART1_TX","COMP5_OUT","TIM15_BKIN","TIM2_CH3","","","","","EVENTOUT"
"E6","PE8","I/O","","","","EVENTOUT","TIM1_CH1N","","","","","","","","","","","","",""
"E7","PE6","I/O","","","SYS_TRACED3","EVENTOUT","","","","SPI4_MOSI","TIM20_CH3N","","","","","","","","",""
"E8","PF2","I/O","","","","EVENTOUT","TIM20_CH3","","","","","","","","","","","","",""
"E9","NRST","Reset","","","","","","","","","","","","","","","","","",""
"E10","PF10","I/O","","","","EVENTOUT","TIM20_BKIN2","TIM15_CH2","","SPI2_SCK","","","","","","","","","",""
"F1","PC8","I/O","","","","EVENTOUT","TIM3_CH3","","TIM8_CH3","","","COMP3_OUT","","","","","","","",""
"F2","PC7","I/O","","","","EVENTOUT","TIM3_CH2","","TIM8_CH2","","I2S3_MCK","COMP5_OUT","","","","","","","",""
"F3","PC9","I/O","","","","EVENTOUT","TIM3_CH4","I2C3_SDA","TIM8_CH4","I2S_CKIN","TIM8_BKIN2","","","","","","","","",""
"F4","PC6","I/O","","","","EVENTOUT","TIM3_CH1","","TIM8_CH1","","I2S2_MCK","COMP6_OUT","","","","","","","",""
"F5","PA8","I/O","","","RCC_MCO","","","I2C3_SCL","I2C2_SMBA","I2S2_MCK","TIM1_CH1","USART1_CK","COMP3_OUT","","TIM4_ETR","","","","","EVENTOUT"
"F6","PC5","I/O","","","","EVENTOUT","TIM15_BKIN","TSC_G3_IO1","","","","USART1_RX","","","","","","","",""
"F7","PA2","I/O","","","","TIM2_CH3","","TSC_G1_IO3","","","","USART2_TX","COMP2_OUT","TIM15_CH1","","","","","","EVENTOUT"
"F8","PE7","I/O","","","","EVENTOUT","TIM1_ETR","","","","","","","","","","","","",""
"F9","PF1-OSC_OUT","I/O","","","","EVENTOUT","","","I2C2_SCL","I2S2_CK/SPI2_SCK","","","","","","","","","",""
"F10","PF0-OSC_IN","I/O","","","","EVENTOUT","","","I2C2_SDA","I2S2_WS/SPI2_NSS","TIM1_CH3N","","","","","","","","",""
"G1","PD15","I/O","","","","EVENTOUT","TIM4_CH4","TSC_G8_IO4","","","SPI2_NSS","","","","","","","","",""
"G2","PD14","I/O","","","","EVENTOUT","TIM4_CH3","TSC_G8_IO3","","","","","","","","","","","",""
"G3","PD13","I/O","","","","EVENTOUT","TIM4_CH2","TSC_G8_IO2","","","","","","","","","","","",""
"G4","PD9","I/O","","","","EVENTOUT","","","","","","USART3_RX","","","","","","","",""
"G5","PE12","I/O","","","","EVENTOUT","TIM1_CH3N","","","SPI4_SCK","","","","","","","","","",""
"G6","PC4","I/O","","","","EVENTOUT","TIM1_ETR","","","","","USART1_TX","","","","","","","",""
"G7","PA3","I/O","","","","TIM2_CH4","","TSC_G1_IO4","","","","USART2_RX","","TIM15_CH2","","","","","","EVENTOUT"
"G8","PC2","I/O","","","","EVENTOUT","TIM1_CH3","COMP7_OUT","","","","","","","","","","","",""
"G9","PC1","I/O","","","","EVENTOUT","TIM1_CH2","","","","","","","","","","","","",""
"G10","PC0","I/O","","","","EVENTOUT","TIM1_CH1","","","","","","","","","","","","",""
"H1","PD12","I/O","","","","EVENTOUT","TIM4_CH1","TSC_G8_IO1","","","","USART3_DE/USART3_RTS","","","","","","","",""
"H2","PD11","I/O","","","","EVENTOUT","","","","","","USART3_CTS","","","","","","","",""
"H3","PD10","I/O","","","","EVENTOUT","","","","","","USART3_CK","","","","","","","",""
"H4","PB15","I/O","","","RTC_REFIN","TIM15_CH2","TIM15_CH1N","","TIM1_CH3N","I2S2_SD/SPI2_MOSI","","","","","","","","","","EVENTOUT"
"H5","PE11","I/O","","","","EVENTOUT","TIM1_CH2","","","SPI4_NSS","","","","","","","","","",""
"H6","PA6","I/O","","","","TIM16_CH1","TIM3_CH1","TSC_G2_IO3","TIM8_BKIN","SPI1_MISO","TIM1_BKIN","","COMP1_OUT","","","","","","","EVENTOUT"
"H7","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TSC_G2_IO2","","SPI1_SCK","","","","","","","","","","EVENTOUT"
"H8","VSSA","Power","","","","","","","","","","","","","","","","","",""
"H9","PA0","I/O","","","","TIM2_CH1/TIM2_ETR","","TSC_G1_IO1","","","","USART2_CTS","COMP1_OUT","TIM8_BKIN","TIM8_ETR","","","","","EVENTOUT"
"H10","PC3","I/O","","","","EVENTOUT","TIM1_CH4","","","","TIM1_BKIN2","","","","","","","","",""
"J1","VSS","Power","","","","","","","","","","","","","","","","","",""
"J2","PB14","I/O","","","","TIM15_CH1","","TSC_G6_IO4","","I2S2_ext_SD/SPI2_MISO","TIM1_CH2N","USART3_DE/USART3_RTS","","","","","","","","EVENTOUT"
"J3","PB13","I/O","","","","","","TSC_G6_IO3","","I2S2_CK/SPI2_SCK","TIM1_CH1N","USART3_CTS","","","","","","","","EVENTOUT"
"J4","PB12","I/O","","","","","","TSC_G6_IO2","I2C2_SMBA","I2S2_WS/SPI2_NSS","TIM1_BKIN","USART3_CK","","","","","","","","EVENTOUT"
"J5","VDD","Power","","","","","","","","","","","","","","","","","",""
"J6","PB0","I/O","","","","","TIM3_CH3","TSC_G3_IO2","TIM8_CH2N","","TIM1_CH2N","","","","","","","","","EVENTOUT"
"J7","PA4","I/O","","","","","TIM3_CH2","TSC_G2_IO1","","SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","","","","","","","","EVENTOUT"
"J8","VREF+","Power","","","","","","","","","","","","","","","","","",""
"J9","PA1","I/O","","","RTC_REFIN","TIM2_CH2","","TSC_G1_IO2","","","","USART2_DE/USART2_RTS","","TIM15_CH1N","","","","","","EVENTOUT"
"J10","VDDA","Power","","","","","","","","","","","","","","","","","",""
"K1","VSS","Power","","","","","","","","","","","","","","","","","",""
"K2","VSS","Power","","","","","","","","","","","","","","","","","",""
"K3","PB11","I/O","","","","TIM2_CH4","","TSC_G6_IO1","","","","USART3_RX","","","","","","","","EVENTOUT"
"K4","PB10","I/O","","","","TIM2_CH3","","TSC_SYNC","","","","USART3_TX","","","","","","","","EVENTOUT"
"K5","PB2","I/O","","","","","","TSC_G3_IO4","","","","","","","","","","","","EVENTOUT"
"K6","PB1","I/O","","","","","TIM3_CH4","TSC_G3_IO3","TIM8_CH3N","","TIM1_CH3N","","COMP4_OUT","","","","","","","EVENTOUT"
"K7","PA7","I/O","","","","TIM17_CH1","TIM3_CH2","TSC_G2_IO4","TIM8_CH1N","SPI1_MOSI","TIM1_CH1N","","","","","","","","","EVENTOUT"
"K8","VDD","Power","","","","","","","","","","","","","","","","","",""
"K9","VSS","Power","","","","","","","","","","","","","","","","","",""
"K10","VSS","Power","","","","","","","","","","","","","","","","","",""
